Date,btc_market_price,btc_total_bitcoins,btc_market_cap,btc_trade_volume,btc_blocks_size,btc_avg_block_size,btc_n_orphaned_blocks,btc_n_transactions_per_block,btc_median_confirmation_time,btc_hash_rate,btc_difficulty,btc_miners_revenue,btc_transaction_fees,btc_cost_per_transaction_percent,btc_cost_per_transaction,btc_n_unique_addresses,btc_n_transactions,btc_n_transactions_total,btc_n_transactions_excluding_popular,btc_n_transactions_excluding_chains_longer_than_100,btc_output_volume,btc_estimated_transaction_volume,btc_estimated_transaction_volume_usd
2/18/2014 0:00,626.77,12413800,7780597426,20002597.32,14997,0.235972096,0,322,8.4,25980.5117,3129573175,2631807.23,24.33053354,3.569702316,38.51444002,163002,68333,33165540,56375,38437,505763.6542,117629,73726238
2/20/2014 0:00,582.7,12422850,7238794695,47431767.35,15075,0.239193924,0,494,8.416666667,26602.7994,3129573175,2499200.3,14.92340459,4.340842593,34.87288672,159962,71666,33303557,63613,42878,494954.9415,98806,57574083
2/22/2014 0:00,603.98,12431150,7508165977,31121949.39,15148,0.201062348,0,392,8.216666667,25513.79592,3129573175,2483565.76,12.56877924,5.076330792,41.60703892,132542,59691,33436761,53496,37015,376956.4448,81003,48924427
2/24/2014 0:00,545,12440250,6779936250,58264532.44,15222,0.215270214,0,428,7.4,28314.09059,3129573175,2486835,13.98013914,2.742724512,36.30628066,167219,68496,33563889,62090,39864,753715.2434,166367,90670244
2/26/2014 0:00,585.38,12449025,7287410255,64629249.34,15313,0.232051972,0,511,7.916666667,28158.51867,3129573175,2657039.82,14.8421543,3.404219384,37.14736841,166920,71527,33719420,66512,42452,686983.7246,133335,78051369
2/28/2014 0:00,577.97,12458275,7200509202,28156595.97,15391,0.209266181,0,460,6.983333333,35659.96387,3815723799,2725128.55,15.28626504,3.792793789,38.02964847,145830,71658,33862525,64477,40105,601985.1191,124315,71850164
3/2/2014 0:00,559.88,12465700,6979296116,7884277.612,15466,0.233452,0,416,7.966666667,28262.41817,3815723799,2091711.68,11.10023303,5.271460801,35.41252611,139563,59067,33984936,51306,38967,539949.015,70872,39679925
3/4/2014 0:00,677.61,12472725,8451643187,55389505.67,15562,0.383383151,0,373,10.85,26365.61158,3815723799,2366891.73,18.22862564,1.812510558,27.54890509,201394,85916,34143437,80405,51978,1100369.102,192716,130586369
3/6/2014 0:00,657.02,12480800,8200135216,16132757.91,15650,0.262895457,0,452,7.933333333,30728.26674,3815723799,2670129.28,14.8778672,3.299191335,37.282415,171560,71619,34289234,64869,43158,672160.8058,123182,80932841
3/8/2014 0:00,609,12489350,7606014150,18734479.64,15728,0.220051594,0,445,6.216666667,33194.1153,3815723799,2671683,12.98291657,0.943737645,37.6192709,154394,71019,34429812,64748,39639,1754719.956,464854,283095945
3/10/2014 0:00,621.99,12497575,7773366674,20539098.4,15802,0.238748533,0,376,8.233333333,31297.30871,3815723799,2574416.61,14.43470377,0.767645757,38.54724957,164890,66786,34557887,62205,41549,1634554.232,539181,335365185
3/12/2014 0:00,642.1,12505975,8030086548,18735045.4,15887,0.258211911,0,364,11.26666667,31866.35069,3815723799,2707735.7,17.27911595,1.410400707,35.61919652,165460,76019,34709992,70451,46297,1002730.268,298993,191983433
3/14/2014 0:00,636.47,12513675,7964578727,11909221.25,15968,0.282500683,0,434,12.43333333,29367.84755,4250217920,2220643.83,14.00794115,1.57729079,32.30732276,139218,68735,34854083,64302,41537,689820.9571,221202,140788486
3/16/2014 0:00,634.94,12522000,7950718680,5281163.75,16031,0.179530032,0,408,14.86666667,33382.15765,4250217920,2514362.4,10.38601922,6.744593864,42.81223225,121995,58730,34978711,53512,36196,462623.861,58714,37279671
3/18/2014 0:00,627,12530075,7856357025,19340668.43,16090,0.191201331,1,277,8.016666667,30635.52442,4250217920,2279145,10.60617286,4.110979761,39.37639294,140518,57881,35101529,54012,32055,2075230.608,88422,55440433
3/20/2014 0:00,590,12538125,7397493750,16682165.84,16159,0.225145719,0,480,7.916666667,35283.67296,4250217920,2470920,13.68047528,3.015311074,34.26265652,141026,72117,35241065,65858,44989,775632.1723,138891,81945774
3/22/2014 0:00,557,12547050,6988706850,14058610.53,16244,0.242331182,0,424,6.8,37185.18827,4250217920,2458598,14.60447433,5.89958385,35.56021927,137388,69139,35384185,59005,37639,458635.5372,74819,41674092
3/24/2014 0:00,572,12557150,7182689800,17030460.96,16312,0.188317186,2,321,6.65,42044.61628,4250217920,2852564,12.36959646,6.197478356,42.33421389,155589,67382,35508389,57982,36314,638123.3755,80468,46027817
3/26/2014 0:00,585.7,12564875,7359247288,13081304.03,16389,0.245195892,1,375,8.266666667,39324.9976,5006860589,2322300.5,15.58162914,4.944587798,33.22460907,146464,69897,35650770,61430,39482,501214.9332,80189,46966514
3/28/2014 0:00,503,12573625,6324533375,46086772.16,16470,0.218619251,1,360,7.133333333,45547.30735,5006860589,2307261,12.76760033,2.688285075,33.36361796,163425,69155,35790865,62230,38152,806230.2488,170629,85826500
3/30/2014 0:00,449.02,12581625,5649401258,38016411.82,16532,0.219745819,4,326,7.7,37084.96609,5006860589,1677089.7,10.75046791,3.876690725,30.30903258,150155,55333,35901147,48087,32908,551880.315,96345,43260859
4/1/2014 0:00,479.51,12590300,6037174753,30189108.95,16604,0.209627832,0,334,7.233333333,44551.73779,5006860589,2151561.37,12.54864889,3.643875529,33.25853846,157020,64692,36028935,58640,37268,703152.6027,123138,59045962
4/3/2014 0:00,446.31,12600125,5623561789,32532433.45,16678,0.176568413,0,449,5.833333333,51769.6171,5006860589,2326614.03,13.42152449,3.431911586,34.57489791,137224,67292,36162983,61093,38862,842061.8031,151898,67793531
4/5/2014 0:00,451.84,12609625,5697532960,10058715.77,16749,0.195086084,2,394,6.333333333,54454.16888,6119726089,2027406.08,12.15739669,3.835541665,34.01117396,135497,59610,36288171,52538,34673,753433.7343,116985,52858403
4/7/2014 0:00,447.74,12616825,5649057226,13092815.49,16813,0.235816212,0,324,9.1,44415.13216,6119726089,1640071.62,13.90620728,4.459764148,26.35838803,134360,62222,36397849,51594,34974,445138.8488,82134,36774851
4/9/2014 0:00,443.1,12624350,5593849485,10450373.91,16892,0.25633569,2,353,8.216666667,44110.91892,6119726089,1611997.8,13.2776719,4.111638106,25.07853076,144875,64278,36532228,55882,38281,485103.8781,88481,39205732
4/11/2014 0:00,427.99,12632450,5406562276,52943745.97,16971,0.256725128,2,459,9.016666667,45327.77186,6119726089,1600254.61,14.57004853,1.842429858,23.92939872,146801,66874,36668176,59225,38783,827736.8152,202939,86855660
4/13/2014 0:00,405,12641425,5119777125,19755964.93,17029,0.143146382,3,362,7,60538.43356,6119726089,2018520,9.30580111,9.658414009,40.84419263,150009,49420,36769503,41146,28166,377624.9683,51603,20899083
4/15/2014 0:00,489.91,12650850,6197777924,39716663.12,17111,0.226575969,2,290,6.433333333,59321.58062,6119726089,2396149.81,16.40310745,3.970481685,31.99900924,166401,74882,36908716,65835,40395,680667.7526,123184,60349096
4/17/2014 0:00,495,12658925,6266167875,29256897.63,17194,0.229992489,2,475,7,60364.10607,6978842650,2160675,15.27722248,3.271746915,32.14716122,141012,67212,37044330,60301,37575,815861.1786,133415,66040408
4/19/2014 0:00,499.9,12666900,6332183310,15006702.56,17258,0.197515828,3,460,8.133333333,56547.98442,6978842650,2043591.2,13.3065243,7.25546265,36.05171033,127435,56685,37157615,50045,31530,581524.682,56344,28166242
4/21/2014 0:00,496.5,12675575,6293422988,11809736.66,17321,0.188540881,1,328,7.15,61404.86652,6978842650,2202474,11.60986595,3.226462474,37.99924087,124225,57961,37264970,53398,29691,704751.1742,137488,68262812
4/23/2014 0:00,487.3,12683800,6180815740,7615953.314,17400,0.225795029,1,378,7.6,60711.02622,6978842650,2138759.7,14.28109385,3.697447141,29.6444717,134126,72147,37410409,67166,38085,722510.506,118704,57844227
4/25/2014 0:00,459.15,12691575,5827336661,38579703.62,17482,0.271414665,0,437,8,56894.90457,6978842650,1888943.1,14.40370555,3.299142359,24.20542684,157853,78038,37556106,71984,42541,550861.7291,124699,57255580
4/27/2014 0:00,440.1,12700200,5589358020,8216763.219,17546,0.187302539,1,355,8.2,57935.66502,6978842650,1842258.6,11.27509025,6.788725596,36.55855294,147987,50392,37664935,45405,31781,278902.3664,61661,27137031
4/29/2014 0:00,447.7,12708300,5689505910,13408409.9,17618,0.235277873,1,337,8.166666667,54813.38367,6978842650,1773787.4,12.17060621,4.110512419,27.62607504,145888,64207,37792028,58686,35609,566494.9218,96387,43152464
5/1/2014 0:00,460.01,12716150,5849556162,10804490.97,17690,0.214350631,0,412,7.65,66817.88587,8000872136,1937562.12,12.01720682,5.579417648,31.81024659,134499,60910,37916885,56146,36787,471807.9025,75492,34726960
5/3/2014 0:00,434.5,12724000,5528578000,8855097.301,17753,0.208709528,1,438,8.216666667,57272.47361,8000872136,1568979.5,11.0080935,5.084129314,27.96156794,103028,56112,38033398,48488,32694,658967.9921,71025,30860338
5/5/2014 0:00,427.83,12730925,5446671643,8503701.125,17817,0.277194016,1,337,8.366666667,49715.68889,8000872136,1342102.71,12.36926791,4.969594136,21.15779973,113712,63433,38148082,55470,34576,575576.6431,63124,27006284
5/7/2014 0:00,446.65,12739650,5690164673,14317047.98,17897,0.241381399,3,446,7.983333333,64829.25832,8000872136,1825905.2,13.38035393,3.789885006,25.92731455,137586,70424,38295242,64083,37231,799617.0928,107866,48178380
5/9/2014 0:00,452.02,12747700,5762215354,,17972,0.232205717,0,466,7.6,66022.43485,8000872136,1882663.3,15.8661507,5.1858196,27.81178704,140925,67693,38431328,61323,37223,1352519.578,80315,36304065
5/11/2014 0:00,435,12756275,5548979625,,18034,0.186400717,1,378,7.85,66022.43485,8000872136,1809165,9.32474235,8.492657925,35.0165486,143525,51666,38542789,48439,30529,481606.5205,48972,21302695
5/13/2014 0:00,438.95,12764450,5602955328,,18112,0.232403835,3,328,7,74817.97102,8853416309,1871243.85,13.05030601,5.078490472,26.47786747,125036,70672,38683525,63900,38581,708545.9958,83942,36846458
5/15/2014 0:00,448.99,12772350,5734657427,,18192,0.250315012,1,388,7.5,73057.54817,8853416309,1868696.38,12.75536468,4.070980875,25.68266489,151809,72761,38826317,68081,38146,790157.0932,102236,45902853
5/17/2014 0:00,449.08,12781475,5739904793,,18264,0.185614333,1,425,7.1,80539.34527,8853416309,2058582.72,9.7917159,10.41714711,37.04019145,115383,55577,38950787,50924,34457,484797.3732,44004,19761483
5/19/2014 0:00,446.42,12789750,5709600195,,18334,0.219323966,0,346,6.533333333,77898.711,8853416309,1979872.7,10.7224626,6.295913353,32.79672509,127935,60368,39061816,55903,35816,478218.7215,70443,31446950
5/21/2014 0:00,494.87,12798675,6333680297,,18419,0.25011868,0,389,6.533333333,78338.81671,8853416309,2208604.81,13.27575617,4.186805012,31.05462331,145579,71120,39202488,65595,41006,880729.1098,106597,52751556
5/23/2014 0:00,527.47,12806800,6755202796,,18501,0.271976867,0,408,6.933333333,69536.70248,8853416309,2089836.14,12.99220611,3.215430356,28.01651817,155129,74593,39348107,66578,42549,1246459.492,123218,64993979
5/25/2014 0:00,575,12814775,7368495625,,18566,0.219970656,1,410,8.466666667,78483.25676,10455720139,2175800,9.57210433,3.440851989,40.34638778,159903,53928,39460181,50254,34062,808996.9656,109973,63234339
5/27/2014 0:00,581.87,12822225,7460868061,,18643,0.304581388,1,295,8.266666667,67048.61008,10455720139,1883513.19,12.33282353,2.787084805,28.09536381,145771,67040,39593016,60714,39976,889789.7097,116143,67580046
5/29/2014 0:00,568,12829925,7287397400,,18723,0.29378729,0,371,7.833333333,68088.12341,10455720139,1867016,12.39205713,4.112243487,28.31815562,143379,65930,39731323,58932,38910,700606.523,79932,45401397
5/31/2014 0:00,620.45,12837800,7965213010,,18793,0.211036934,0,459,7.5,79003.01342,10455720139,2363294.05,9.93876923,4.293112098,42.83968477,123216,55166,39853424,50349,36391,602173.7806,88724,55048506
6/2/2014 0:00,631.49,12846750,8112594158,,18863,0.203853693,0,347,6.866666667,93036.44344,10455720139,2832232.65,10.91517676,5.124952938,46.29419654,140278,61179,39967579,56625,38612,711248.7612,87513,55263584
6/4/2014 0:00,644.66,12856025,8287765077,,18943,0.207971311,0,411,6.433333333,95115.47011,10455720139,2957055.42,12.26613461,4.469216652,44.51050531,154092,66435,40103925,62282,38837,924375.5041,102635,66164960
6/6/2014 0:00,655.75,12863350,8435141763,,19021,0.264822304,2,421,7.416666667,86494.36212,11756551917,2433488.25,11.31817452,3.637839226,37.51966959,150478,64859,40235479,59197,37767,1178339.323,102011,66893782
6/8/2014 0:00,652,12870925,8391843100,,19080,0.1981356,2,387,7.366666667,87663.20486,11756551917,2450216,8.70951916,8.163227602,51.33492562,153084,47730,40336425,43445,29639,815990.0289,46036,30015285
6/10/2014 0:00,649.89,12878750,8369770838,,19154,0.227906927,2,289,6.75,103442.5817,11756551917,2883561.93,12.193239,2.569897526,44.05074748,150796,65460,40457902,59436,36076,614894.552,172653,112205327
6/12/2014 0:00,617,12886275,7950831675,,19227,0.239946813,3,377,7.716666667,90585.31168,11756551917,2398279,12.15329591,2.654805316,38.94384814,140825,61583,40581096,58229,38691,686936.3531,146414,90337283
6/14/2014 0:00,557.92,12894875,7194308660,,19299,0.194939665,1,412,6.966666667,102858.1604,11756551917,2459869.28,9.95194649,6.314245983,41.72027747,136421,58961,40705148,51974,31217,472211.4609,69826,38957451
6/16/2014 0:00,595,12904600,7678237000,,19369,0.192203818,2,274,5.8,118637.5372,11756551917,3026170,11.12862904,6.087509532,46.30924143,144825,65347,40824277,55333,35610,723679.883,83548,49711134
6/18/2014 0:00,604.6,12913300,7807381180,,19445,0.227534682,2,358,6.5,113768.8429,13462580115,2576805.2,12.23255724,5.016997729,38.46437187,153204,66992,40958539,62754,39156,573046.443,84951,51361498
6/20/2014 0:00,593.33,12921700,7666832261,,19517,0.196476449,0,342,5.716666667,123807.2702,13462580115,2750677.88,11.25311797,6.689751104,45.93343598,142279,59884,41080743,55889,35085,609970.3641,69300,41117791
6/22/2014 0:00,596.08,12931250,7708059500,,19580,0.167622021,1,335,5.9,129161.0981,13462580115,2881450.72,9.42521379,9.677983985,57.13876381,166479,50429,41183003,45909,31867,520673.9866,49948,29773254
6/24/2014 0:00,585.54,12940150,7576975431,,19650,0.191532303,4,300,6.016666667,132507.2405,13462580115,2904863.94,11.64240605,2.224799248,44.85168051,149893,64766,41304417,59866,37809,974332.6751,222986,130567463
6/26/2014 0:00,569,12949075,7368023675,,19724,0.214442374,0,514,6.216666667,114438.0713,13462580115,2438734,11.37751104,3.805583139,39.11110755,141973,62354,41430531,57187,36246,523609.7446,112624,64083057
6/28/2014 0:00,597.08,12958425,7737216399,,19792,0.178886316,0,475,5.583333333,125145.7271,13462580115,2796722.72,9.87835113,7.283177297,49.16623104,123855,56883,41550135,52183,33681,386544.9099,64313,38399762
6/30/2014 0:00,620,12965900,8038858000,,19861,0.300029416,0,319,9.3,104506.2812,16818461371,1943700,10.90944259,3.639936709,31.34544985,136152,62009,41664395,57408,38412,586067.1147,86128,53399280
7/2/2014 0:00,654,12972825,8484227550,,19946,0.291206799,1,431,8.266666667,116210.9847,16818461371,2281152,13.73343865,3.241275123,33.68306656,152310,67724,41803173,62842,40318,953854.0659,107612,70378228
7/4/2014 0:00,635.49,12980150,8248755524,,20017,0.215816756,0,444,7.366666667,133768.0399,16818461371,2548314.9,10.58824881,4.84806685,41.16758857,128352,61901,41928346,57102,37788,425600.3181,82713,52563526
7/6/2014 0:00,634.49,12987675,8240549911,,20077,0.222816221,1,399,7.85,124571.4872,16818461371,2369185.66,9.24924683,8.389382851,44.39503916,163209,53366,42030227,47739,32001,392600.4604,44509,28240285
7/8/2014 0:00,623.7,12995200,8105106240,,20154,0.265129765,4,344,7.1,135440.1404,16818461371,2533469.4,12.21686237,4.370531976,36.17071757,192201,70042,42160255,65142,40479,400562.5669,92941,57967072
7/10/2014 0:00,619.78,13003025,8059014835,,20235,0.243934435,1,503,7.816666667,128751.7384,16818461371,2392970.58,11.22613459,5.180198479,37.30506314,149129,64146,42295146,58507,37325,509362.7541,74534,46194573
7/12/2014 0:00,631.98,13010900,8222628582,,20303,0.193943406,1,401,6.283333333,137948.2912,16818461371,2612605.32,9.01518862,7.70552667,48.21995386,145144,54181,42409276,51347,33421,457155.4053,53650,33905603
7/14/2014 0:00,622.8,13018375,8107843950,,20370,0.235219476,0,340,6.966666667,124959.9838,17336316979,2264500.8,11.35018792,5.693420544,37.81920938,133673,59877,42522276,53369,34054,448907.6513,63863,39773995
7/16/2014 0:00,619.48,13025950,8069315506,,20447,0.235211624,4,413,6.75,142195.8436,17336316979,2562788.76,12.33196333,3.854337435,37.81765107,151081,67767,42659514,60139,39933,567687.7767,107334,66491033
7/18/2014 0:00,629.86,13034200,8209721212,,20523,0.237746912,3,471,7.583333333,137025.0856,17336316979,2510621.96,11.60568116,4.952212646,40.21692473,141439,62427,42790579,57314,37771,552675.728,80489,50696974
7/20/2014 0:00,623.77,13042750,8135676168,,20591,0.200716312,0,402,6.333333333,146504.8085,17336316979,2656636.43,9.50599823,10.08893886,48.53013098,176955,54742,42903811,50857,31659,261004.7079,42215,26332169
7/22/2014 0:00,621.03,13050050,8104472552,,20665,0.274400755,0,329,7.85,123236.3978,17336316979,2227013.58,11.8573934,3.358942383,33.27824719,134257,66921,43032312,62921,40754,409845.8799,106760,66301035
7/24/2014 0:00,601.18,13057425,7849862762,,20740,0.249841356,0,434,7.5,128407.1557,17336316979,2245407.3,10.633025,3.568241243,34.64332793,150217,64815,43166028,60982,41418,518394.6739,104673,62927564
7/26/2014 0:00,595.88,13064850,7785082818,,20810,0.234727629,0,439,7.683333333,130395.0986,18736441558,2090942.92,9.50827747,6.995813128,36.34652552,130299,57528,43286691,51209,35308,349792.1607,50159,29888490
7/28/2014 0:00,586.96,13072275,7672902534,,20878,0.268159772,0,354,8.416666667,126669.5244,18736441558,2000946.64,9.70412523,4.44578251,33.59491345,135674,59561,43399307,56163,38622,443294.0827,76679,45007749
7/30/2014 0:00,573.48,13080375,7501333455,,20953,0.21952504,0,467,6.85,162993.8733,18736441558,2514709.8,10.85994311,5.726952534,39.02283914,151806,64442,43528446,59532,40729,401968.065,76568,43910086
8/1/2014 0:00,601.94,13088050,7878220817,,21032,0.258483399,0,515,7.6,142503.215,18736441558,2308439.9,10.87967636,2.307842503,33.31899456,146378,69283,43665450,61823,42628,467637.6989,166173,100025886
8/3/2014 0:00,589.79,13096075,7723934074,,21095,0.20084048,2,429,7.85,141571.8214,18736441558,2245920.32,8.36702521,7.742773131,42.73873111,155660,52550,43777888,49287,34386,444379.2905,49181,29006666
8/5/2014 0:00,580.21,13102750,7602346578,,21172,0.322306992,1,326,9.233333333,122943.9502,18736441558,1921655.52,12.15106865,2.429971259,26.3500373,166966,72928,43913868,67774,47113,529514.9417,136298,79081409
8/7/2014 0:00,587.24,13110500,7699010020,7049099.186,21258,0.260648745,2,435,7.166666667,146228.7892,18736441558,2311376.64,11.21723833,3.907763909,32.67794831,153189,70732,44063420,65231,42994,452393.1087,100723,59148318
8/9/2014 0:00,588.61,13118850,7721886299,3441904.049,21334,0.208570925,1,477,7.333333333,169672.5214,19729645941,2551035.74,9.89679335,4.70021324,40.51835673,130400,62960,44195505,58049,38287,420310.5818,92209,54274894
8/11/2014 0:00,578.97,13127875,7600645789,8291906.845,21412,0.236615379,2,440,6.383333333,178499.4155,19729645941,2640682.17,11.68497448,6.118323861,37.62513066,161536,70184,44324175,65330,41319,495304.617,74547,43160222
8/13/2014 0:00,550.14,13136325,7226817836,17958670.13,21502,0.289628159,0,388,7.616666667,153980.265,19729645941,2165901.18,12.599707,3.169151378,28.87444748,173743,75011,44478030,69312,42747,717606.6144,124229,68343254
8/15/2014 0:00,498.16,13144650,6548138844,16382166.55,21589,0.245926239,0,462,6.75,159864.8612,19729645941,2034983.6,10.97370877,2.971123118,29.19715917,155144,69698,44628921,63678,41181,796925.7647,137490,68492066
8/17/2014 0:00,491.88,13153050,6469722234,10670100.39,21679,0.219334842,1,423,7.083333333,161826.3932,19729645941,2047204.56,37.29813075,5.048664379,34.51178476,180542,59319,44763579,54894,35259,493900.2813,82438,40549429
8/19/2014 0:00,487.5,13162575,6416755313,18113980.97,21758,0.203301592,2,335,5.883333333,202037.8,19729645941,2516475,12.87741605,4.275536701,33.34934666,172107,75458,44907017,70875,42636,655716.6884,120733,58857523
8/21/2014 0:00,525.78,13170725,6924903791,23654104.74,21841,0.258158369,3,445,6.666666667,199134.5961,23844670039,2214059.58,11.94405134,3.735841639,29.33694952,176373,75470,45055585,71266,44423,613696.6055,112719,59265349
8/23/2014 0:00,503.88,13178675,6640470759,12141744.38,21912,0.213695777,1,382,7.05,186096.0214,23844670039,1982263.92,9.21595098,5.491822871,32.93398993,135772,60189,45184008,57973,38305,667276.9219,71634,36094826
8/25/2014 0:00,503.79,13186125,6643037914,9772640.764,21983,0.287107582,1,371,8.35,158833.5469,23844670039,1694749.56,14.33068278,3.004510585,25.51910918,148320,66411,45305442,63222,39580,837227.9845,111965,56406843
8/27/2014 0:00,514.84,13194300,6792953412,10602983.16,22066,0.257061491,0,441,6.566666667,190837.3213,23844670039,2077894.24,11.61214904,3.491374423,27.9595016,160858,74318,45453679,69521,44156,1473447.111,115599,59515079
8/29/2014 0:00,511.99,13202975,6759791170,8560175.869,22142,0.221749994,3,453,6.85,196763.9462,23844670039,2129878.4,10.22007288,5.67570071,31.47727595,145588,67664,45590551,65314,41823,527726.8258,73295,37526263
8/31/2014 0:00,477.98,13212150,6315143457,35488313.93,22210,0.177276867,3,449,6.25,231138.3705,23844670039,2334454.32,9.02275826,7.077528193,39.0697113,172302,59751,45714136,56915,36098,545659.8582,69007,32984034
9/2/2014 0:00,483.65,13219475,6393599084,11886630.62,22288,0.28699607,2,362,8.1,194978.3032,27428630902,1734368.9,11.41237447,3.031504855,24.24368386,153606,71539,45851880,66497,44672,574246.0662,118291,57211483
9/4/2014 0:00,486,13227625,6428625750,13649084.33,22367,0.237355419,0,605,7.416666667,227701.9345,27428630902,2034396,11.15620263,4.727947764,28.67769946,152304,70940,45994856,67680,42547,443030.7918,88537,43029156
9/6/2014 0:00,481.09,13235550,6367490750,4955198.625,22442,0.227665958,0,417,7.25,229065.4191,27428630902,2025388.9,10.4899443,4.342474131,29.99287565,143414,67529,46129433,62897,39443,391892.9554,96949,46641358
9/8/2014 0:00,476.61,13243475,6311972620,18956804.76,22520,0.266806856,2,353,7.85,208613.1496,27428630902,1828275.96,11.323667,3.61483231,25.47977757,151689,71754,46260706,67638,42369,519189.7412,106118,50577061
9/10/2014 0:00,485.03,13250675,6426974895,,22620,0.36472109,1,500,6.983333333,212703.6035,27428630902,1898407.42,14.66467827,3.174179671,24.84273683,164564,76417,46416991,72396,44073,506624.7066,123307,59807812
9/12/2014 0:00,470.43,13258750,6237313763,,22693,0.229423217,0,422,7.566666667,219521.0267,27428630902,1898185.05,10.4459308,4.238163972,28.62894665,148941,66303,46550967,64582,38229,454009.5276,95206,44787910
9/14/2014 0:00,475.49,13267425,6308527913,,22766,0.235917788,2,442,7.5,252083.493,29829733124,2025587.4,10.41613288,6.137548203,30.67538049,203940,66033,46679609,58907,35463,332978.2976,69409,33003201
9/16/2014 0:00,468,13275350,6212863800,,22862,0.31267168,0,360,7.1,250600.6489,29829733124,1983852,14.7337395,4.517045623,22.20912164,186658,89326,46843077,82881,52306,437451.4801,93845,43919238
9/18/2014 0:00,428.19,13284700,5688375693,,22949,0.238476232,1,471,5.95,274326.1542,29829733124,1985517.03,12.45941455,3.086195301,24.89551659,168204,79754,47002615,76196,46660,652489.2436,150250,64335430
9/20/2014 0:00,415.56,13293075,5524070247,,23023,0.206691699,3,475,6.55,256532.0252,29829733124,1801037.04,9.96929167,3.034266876,28.90214298,142592,62315,47136557,60173,38913,720476.6817,142835,59356580
9/22/2014 0:00,400.98,13301375,5333585348,,23100,0.261350166,1,522,6.733333333,232806.52,29829733124,1577856.3,10.88655821,4.615993533,23.02565887,175943,68526,47268234,65891,40345,507462.7293,85247,34182377
9/24/2014 0:00,431.91,13309225,5748387370,,23189,0.297283233,0,531,7.283333333,241703.5845,29829733124,1765648.08,13.42090123,3.119231471,21.77017262,171434,81104,47420478,75798,42482,957227.8191,131058,56605228
9/26/2014 0:00,405.14,13317075,5395279766,,23279,0.279908252,1,539,7.25,260177.3531,34661425924,1548445.08,47.43930673,3.282902576,21.13110456,149986,73278,47571320,69279,42121,596150.4681,116421,47166952
9/28/2014 0:00,380,13323750,5063025000,,23362,0.318757101,3,515,7.583333333,239501.0072,34661425924,1324680,11.08075213,3.751081475,21.29710611,213832,62200,47700462,56893,32727,453805.8176,92933,35314615
9/30/2014 0:00,382.67,13331000,5101373770,14386190.61,23450,0.304262763,1,374,7.5,261900.3819,34661425924,1458738.04,12.33293377,2.820915503,18.56136964,184554,78590,47852335,75290,47198,631639.8353,135133,51711511
10/2/2014 0:00,375.85,13338325,5013209451,10603470.87,23537,0.290183527,1,521,7.683333333,255008.2666,34661425924,1394779.35,11.80636226,3.123486819,18.68925834,161404,74630,48005162,69812,43549,624053.1904,118810,44654562
10/4/2014 0:00,336,13345425,4484062800,29342828.66,23623,0.316576161,3,555,8.216666667,246393.1225,34661425924,1205568,13.09999729,2.018901364,17.11725117,137659,70430,48148290,65139,37570,701363.3878,177720,59714061
10/6/2014 0:00,331.2,13353875,4422803400,52988509.51,23709,0.27906125,2,459,7.266666667,275684.6125,34661425924,1328774.4,12.29635546,1.600860175,17.68727737,151236,75126,48290089,70344,44797,1220734.779,250615,83003776
10/8/2014 0:00,346.26,13360925,4626353891,27011514.01,23799,0.348238779,1,492,8.683333333,225716.7765,34661425924,1138502.88,13.07728331,1.793614781,14.17388178,165335,80324,48449158,73207,47635,767509.0555,183317,63475329
10/10/2014 0:00,358.97,13368450,4798872497,24399643.35,23886,0.285102384,2,524,7.15,276657.2683,35002482026,1431572.36,13.41027929,2.160823265,16.87955996,164414,84811,48612913,73889,46219,919976.9903,184559,66251247
10/12/2014 0:00,364.83,13375725,4879865752,14932563.81,23963,0.280437635,0,536,8.283333333,257517.4572,35002482026,1353884.13,11.06974068,3.630595051,21.17230366,206084,63946,48742583,59581,35696,462113.0089,102215,37290971
10/14/2014 0:00,411.89,13383050,5512344465,37093444.4,24056,0.347002114,0,467,7.366666667,243597.5947,35002482026,1446969.57,13.09047261,1.685221991,17.75618866,174859,81491,48899378,75953,45779,901154.5788,208459,85862253
10/16/2014 0:00,378.02,13390475,5061867360,24399394.81,24142,0.286148353,0,581,7.016666667,260997.4229,35002482026,1422111.24,12.18979168,2.905530005,19.21512282,163270,74010,49050519,70193,41666,1054418.564,129477,48944986
10/18/2014 0:00,389.68,13398050,5220952124,,24221,0.234055302,0,553,7.25,294057.0964,35002482026,1650684.48,11.15788265,3.791031509,23.75974436,156631,69474,49191819,64669,41342,623439.8269,111737,43541830
10/20/2014 0:00,384.95,13404850,5160197008,,24305,0.323252145,0,483,8.083333333,240117.6291,35002482026,1332696.9,12.24408182,2.831365555,16.9893668,155800,78443,49332926,71465,46187,779840.4409,122273,47069051
10/22/2014 0:00,385.1,13412625,5165201888,,24396,0.268498339,3,537,6.75,297537.0621,35002482026,1650923.7,12.4960203,2.234460907,20.75432706,171845,79546,49493893,74600,44840,856126.742,191858,73884654
10/24/2014 0:00,358.46,13420275,4810631777,,24486,0.278206356,4,626,6.75,291583.5085,35985640265,1465384.48,13.03797728,2.549342475,17.94868488,165243,81643,49654709,74677,43214,729895.5124,160355,57480880
10/26/2014 0:00,355.43,13427325,4772474125,,24567,0.306167962,2,468,8.716666667,232551.2644,35985640265,1158701.8,10.7606396,3.57492429,16.42686533,183560,70537,49798686,66113,36644,869465.6116,91191,32411926
